   Î Ñ Ð Å Ä Í ¨ Í Í Û Å  Ï À Ð Ì Å Ò Ð Û   ÒÅ×ÅÍÈß  
Po(êã/ñì**2)     Pk(êã/ñì**2)    Ql(ë/ñ)        Qg(ì**3/ñ)          Q               sigm            Pýêðàí          ÀPk(êã/ ñì**2)   DPg/Pg           Hk(ãö)          Ho(ãö)  
 1,47823E+0 	 1,22442E+0 	 4,82155E-1 	 1,23341E-3 	 2,55812E+0 	 1,35212E+0 	 3,86749E-1 	 5,47006E-1 	 8,14770E-3 	 2,27229E+1 	 2,27342E+1 

  t              Pga            (Po-Pa)         (Pk-Pa)          (Po-Pk)         DPg              DPL            sigm             Q                Qgk             MgSH           Pýêðàí
0,00000E+0 	9,03322E+0 	1,67671E+0 	1,27058E+0 	2,70894E+0 	7,36000E-2 	4,82155E-1 	1,33725E+0 	2,43235E+0 	1,17277E-3 	1,70656E-4 	2,91717E-1 
1,00000E-4 	9,03322E+0 	1,67518E+0 	1,26986E+0 	2,70741E+0 	7,36000E-2 	4,82155E-1 	1,34227E+0 	2,43373E+0 	1,17343E-3 	1,70656E-4 	3,06055E-1 
2,00000E-4 	9,03322E+0 	1,66907E+0 	1,27703E+0 	2,70130E+0 	7,36000E-2 	4,82155E-1 	1,33510E+0 	2,42006E+0 	1,16685E-3 	1,70656E-4 	3,38316E-1 
3,00000E-4 	9,03322E+0 	1,66754E+0 	1,28205E+0 	2,69977E+0 	7,36000E-2 	4,82155E-1 	1,34012E+0 	2,41059E+0 	1,16228E-3 	1,70656E-4 	3,47637E-1 
4,00000E-4 	9,03322E+0 	1,66346E+0 	1,28850E+0 	2,69569E+0 	7,36000E-2 	4,82155E-1 	1,33940E+0 	2,39852E+0 	1,15646E-3 	1,70656E-4 	3,42618E-1 
5,00000E-4 	9,03322E+0 	1,66041E+0 	1,28922E+0 	2,69264E+0 	7,36000E-2 	4,82155E-1 	1,34442E+0 	2,39719E+0 	1,15581E-3 	1,70656E-4 	3,43336E-1 
6,00000E-4 	9,03322E+0 	1,65633E+0 	1,28922E+0 	2,68856E+0 	7,36000E-2 	4,82155E-1 	1,33797E+0 	2,39719E+0 	1,15581E-3 	1,70656E-4 	3,51938E-1 
7,00000E-4 	9,03322E+0 	1,65276E+0 	1,28707E+0 	2,68499E+0 	7,36000E-2 	4,82155E-1 	1,33367E+0 	2,40119E+0 	1,15775E-3 	1,70656E-4 	3,44052E-1 
8,00000E-4 	9,03322E+0 	1,64767E+0 	1,29065E+0 	2,67990E+0 	7,36000E-2 	4,82155E-1 	1,33797E+0 	2,39452E+0 	1,15453E-3 	1,70656E-4 	3,16092E-1 
9,00000E-4 	9,03322E+0 	1,64410E+0 	1,28994E+0 	2,67633E+0 	7,36000E-2 	4,82155E-1 	1,33797E+0 	2,39586E+0 	1,15517E-3 	1,70656E-4 	2,92435E-1 
1,00000E-3 	9,03322E+0 	1,64104E+0 	1,28850E+0 	2,67327E+0 	7,36000E-2 	4,82155E-1 	1,33510E+0 	2,39852E+0 	1,15646E-3 	1,70656E-4 	3,44768E-1 
1,10000E-3 	9,03322E+0 	1,63646E+0 	1,29352E+0 	2,66869E+0 	7,36000E-2 	4,82155E-1 	1,34012E+0 	2,38922E+0 	1,15197E-3 	1,70656E-4 	4,00689E-1 
1,20000E-3 	9,03322E+0 	1,63340E+0 	1,29567E+0 	2,66563E+0 	7,36000E-2 	4,82155E-1 	1,33797E+0 	2,38525E+0 	1,15006E-3 	1,70656E-4 	4,57325E-1 
1,30000E-3 	9,03322E+0 	1,62882E+0 	1,29854E+0 	2,66105E+0 	7,36000E-2 	4,82155E-1 	1,33797E+0 	2,37998E+0 	1,14752E-3 	1,70656E-4 	4,93171E-1 
1,40000E-3 	9,03322E+0 	1,62780E+0 	1,30069E+0 	2,66003E+0 	7,36000E-2 	4,82155E-1 	1,33653E+0 	2,37604E+0 	1,14562E-3 	1,70656E-4 	5,62711E-1 
1,50000E-3 	9,03322E+0 	1,62117E+0 	1,30571E+0 	2,65340E+0 	7,36000E-2 	4,82155E-1 	1,33869E+0 	2,36691E+0 	1,14122E-3 	1,70656E-4 	6,98925E-1 
1,60000E-3 	9,03322E+0 	1,61557E+0 	1,30284E+0 	2,64780E+0 	7,36000E-2 	4,82155E-1 	1,33725E+0 	2,37212E+0 	1,14373E-3 	1,70656E-4 	7,67032E-1 
1,70000E-3 	9,03322E+0 	1,61659E+0 	1,30571E+0 	2,64882E+0 	7,36000E-2 	4,82155E-1 	1,33582E+0 	2,36691E+0 	1,14122E-3 	1,70656E-4 	7,85672E-1 
1,80000E-3 	9,03322E+0 	1,61251E+0 	1,30499E+0 	2,64474E+0 	7,36000E-2 	4,82155E-1 	1,33510E+0 	2,36821E+0 	1,14184E-3 	1,70656E-4 	7,21868E-1 
1,90000E-3 	9,03322E+0 	1,61098E+0 	1,30571E+0 	2,64321E+0 	7,36000E-2 	4,82155E-1 	1,33510E+0 	2,36691E+0 	1,14122E-3 	1,70656E-4 	6,26516E-1 
2,00000E-3 	9,03322E+0 	1,60639E+0 	1,30643E+0 	2,63862E+0 	7,36000E-2 	4,82155E-1 	1,33367E+0 	2,36561E+0 	1,14059E-3 	1,70656E-4 	4,95322E-1 
2,10000E-3 	9,03322E+0 	1,60538E+0 	1,31073E+0 	2,63761E+0 	7,36000E-2 	4,82155E-1 	1,33725E+0 	2,35785E+0 	1,13685E-3 	1,70656E-4 	4,51589E-1 
2,20000E-3 	9,03322E+0 	1,59977E+0 	1,31216E+0 	2,63200E+0 	7,36000E-2 	4,82155E-1 	1,33295E+0 	2,35528E+0 	1,13561E-3 	1,70656E-4 	4,65927E-1 
2,30000E-3 	9,03322E+0 	1,59926E+0 	1,31718E+0 	2,63149E+0 	7,36000E-2 	4,82155E-1 	1,33438E+0 	2,34630E+0 	1,13128E-3 	1,70656E-4 	4,88870E-1 
2,40000E-3 	9,03322E+0 	1,59570E+0 	1,31574E+0 	2,62793E+0 	7,36000E-2 	4,82155E-1 	1,33725E+0 	2,34886E+0 	1,13251E-3 	1,70656E-4 	5,01058E-1 
2,50000E-3 	9,03322E+0 	1,59060E+0 	1,32076E+0 	2,62283E+0 	7,36000E-2 	4,82155E-1 	1,33725E+0 	2,33993E+0 	1,12821E-3 	1,70656E-4 	5,31885E-1 
2,60000E-3 	9,03322E+0 	1,58550E+0 	1,32291E+0 	2,61773E+0 	7,36000E-2 	4,82155E-1 	1,33869E+0 	2,33613E+0 	1,12637E-3 	1,70656E-4 	5,36902E-1 
2,70000E-3 	9,03322E+0 	1,58092E+0 	1,32076E+0 	2,61315E+0 	7,36000E-2 	4,82155E-1 	1,33653E+0 	2,33993E+0 	1,12821E-3 	1,70656E-4 	5,19697E-1 
2,80000E-3 	9,03322E+0 	1,58092E+0 	1,32005E+0 	2,61315E+0 	7,36000E-2 	4,82155E-1 	1,34012E+0 	2,34121E+0 	1,12882E-3 	1,70656E-4 	4,86720E-1 
2,90000E-3 	9,03322E+0 	1,57582E+0 	1,32291E+0 	2,60805E+0 	7,36000E-2 	4,82155E-1 	1,34155E+0 	2,33613E+0 	1,12637E-3 	1,70656E-4 	4,20046E-1 
3,00000E-3 	9,03322E+0 	1,57225E+0 	1,32578E+0 	2,60448E+0 	7,36000E-2 	4,82155E-1 	1,33940E+0 	2,33108E+0 	1,12394E-3 	1,70656E-4 	3,84200E-1 
3,10000E-3 	9,03322E+0 	1,56512E+0 	1,33367E+0 	2,59735E+0 	7,36000E-2 	4,82155E-1 	1,34299E+0 	2,31729E+0 	1,11729E-3 	1,70656E-4 	4,19328E-1 
3,20000E-3 	9,03322E+0 	1,56257E+0 	1,33152E+0 	2,59480E+0 	7,36000E-2 	4,82155E-1 	1,33367E+0 	2,32104E+0 	1,11910E-3 	1,70656E-4 	4,29365E-1 
3,30000E-3 	9,03322E+0 	1,55850E+0 	1,33223E+0 	2,59073E+0 	7,36000E-2 	4,82155E-1 	1,34370E+0 	2,31979E+0 	1,11850E-3 	1,70656E-4 	4,12160E-1 
3,40000E-3 	9,03322E+0 	1,55086E+0 	1,33582E+0 	2,58309E+0 	7,36000E-2 	4,82155E-1 	1,33582E+0 	2,31356E+0 	1,11549E-3 	1,70656E-4 	3,46921E-1 
3,50000E-3 	9,03322E+0 	1,54882E+0 	1,33510E+0 	2,58105E+0 	7,36000E-2 	4,82155E-1 	1,33940E+0 	2,31480E+0 	1,11609E-3 	1,70656E-4 	2,84549E-1 
3,60000E-3 	9,03322E+0 	1,54117E+0 	1,33725E+0 	2,57340E+0 	7,36000E-2 	4,82155E-1 	1,33725E+0 	2,31108E+0 	1,11430E-3 	1,70656E-4 	3,35450E-1 
3,70000E-3 	9,03322E+0 	1,53812E+0 	1,33367E+0 	2,57035E+0 	7,36000E-2 	4,82155E-1 	1,33869E+0 	2,31729E+0 	1,11729E-3 	1,70656E-4 	4,03555E-1 
3,80000E-3 	9,03322E+0 	1,53302E+0 	1,34227E+0 	2,56525E+0 	7,36000E-2 	4,82155E-1 	1,33869E+0 	2,30244E+0 	1,11013E-3 	1,70656E-4 	4,82416E-1 
3,90000E-3 	9,03322E+0 	1,52589E+0 	1,33869E+0 	2,55812E+0 	7,36000E-2 	4,82155E-1 	1,33725E+0 	2,30860E+0 	1,11310E-3 	1,70656E-4 	5,80635E-1 
4,00000E-3 	9,03322E+0 	1,52385E+0 	1,33940E+0 	2,55608E+0 	7,36000E-2 	4,82155E-1 	1,33510E+0 	2,30737E+0 	1,11251E-3 	1,70656E-4 	8,22951E-1 
4,10000E-3 	9,03322E+0 	1,51417E+0 	1,33940E+0 	2,54640E+0 	7,36000E-2 	4,82155E-1 	1,33438E+0 	2,30737E+0 	1,11251E-3 	1,70656E-4 	9,11848E-1 
4,20000E-3 	9,03322E+0 	1,51672E+0 	1,34370E+0 	2,54895E+0 	7,36000E-2 	4,82155E-1 	1,32865E+0 	2,29998E+0 	1,10895E-3 	1,70656E-4 	1,03086E+0 
4,30000E-3 	9,03322E+0 	1,51213E+0 	1,34586E+0 	2,54436E+0 	7,36000E-2 	4,82155E-1 	1,33510E+0 	2,29631E+0 	1,10718E-3 	1,70656E-4 	1,05523E+0 
